"","title","authors","abstract","categories","submitted","id","doi"
"6621","Information and Computation: Classical and Quantum Aspects","A. Galindo|M. A. Martin-Delgado","  Quantum theory has found a new field of applications in the realm of
information and computation during the recent years. This paper reviews how
quantum physics allows information coding in classically unexpected and subtle
nonlocal ways, as well as information processing with an efficiency largely
surpassing that of the present and foreseeable classical computers. Some
outstanding aspects of classical and quantum information theory will be
addressed here. Quantum teleportation, dense coding, and quantum cryptography
are discussed as a few samples of the impact of quanta in the transmission of
information. Quantum logic gates and quantum algorithms are also discussed as
instances of the improvement in information processing by a quantum computer.
We provide finally some examples of current experimental realizations for
quantum computers and future prospects.
","quant-ph|cond-mat|hep-th","2001-12-18 20:12:13","quant-ph/0112105v1","10.1103/RevModPhys.74.347"
"6721","Approximate quantum error correction","Benjamin Schumacher|Michael D. Westmoreland","  The errors that arise in a quantum channel can be corrected perfectly if and
only if the channel does not decrease the coherent information of the input
state. We show that, if the loss of coherent information is small, then
approximate error correction is possible.
","quant-ph","2001-12-18 20:13:18","quant-ph/0112106v1",""
"6821","High-energy neutrino oscillations in absorbing matter","Vadim A. Naumov","  The impact of neutrino mixing, refraction and absorption on high-energy
neutrino propagation through a thick medium is studied using the MSW evolution
equation with complex indices of refraction. It is found that, owing to the
mixing with sterile neutrinos, the penetrability of active neutrinos may be
many orders of magnitude larger than it would be in the absence of mixing. The
effect is highly sensitive to changes in density and composition of the matter
background as well as to neutrino energy and mixing parameters. This may lead
to observational consequences in neutrino astrophysics.
","hep-ph|astro-ph|physics.space-ph|quant-ph","2001-12-18 23:12:59","hep-ph/0112249v2","10.1016/S0370-2693(02)01258-3"
"6921","Quantum Shift Register","Jae-weon Lee|Eok Kyun Lee|Jaewan Kim|Soonchil Lee","  We consider a quantum circuit in which shift and rotation operations on
qubits are performed by swap gates and controlled swap gates. These operations
can be useful for quantum computers performing elementary arithmetic operations
such as multiplication and a bit-wise comparison of qubits.
","quant-ph","2001-12-19 11:02:06","quant-ph/0112107v1",""
"7021","Generalized Hartree Method: A Novel Non-perturbative Scheme for
  Interacting Quantum systems","B. P. Mahapatra|N. Santi|N. B. Pradhan","  A self-consistent, non-perturbative scheme of approximation is proposed for
arbitrary interacting quantum systems by generalization of the Hartree
method.The scheme consists in approximating the original interaction term
$\lambda H_I$ by a suitable 'potential' $\lambda V(\phi)$ which satisfies the
following two requirements: (i) the 'Hartree Hamiltonian' $H_o$ generated by
$V(\phi)$ is exactly solvable i.e, the eigen states $|n>$ and the eigenvalues
$E_n$ are known and (ii) the 'quantum averages' of the two are equal, i.e. $<
n|H_I|n>$ = $<n|V(\phi)|n>$ for arbitrary $'n '$. The leading-order results for
$|n>$ and $E_n$, which are already accurate, can be systematically improved
further by the development of a 'Hartree-improved perturbation theory' (HIPT)
with $H_o$ as the unperturbed part and the modified interaction:$\lambda
H^{\prime} \equiv \lambda (H_I-V)$ as the perturbation. The HIPT is assured of
rapid convergence because of the 'Hartree condtion' : $<n| H'| n> = 0$. This is
in contrast to the naive perturbation theory developed with the original
interaction term $\lambda H_I$ chosen as the perturbation, which diverges even
for infinitesimal $\lambda$ ! The structure of the Hartree vacuum is shown to
be highly non-trivial. Application of the method to the anharmonic-and
double-well quartic-oscillators, anharmonic- sextic and octic- oscillators
leads to very accurate results for the energy levels. In case of $\lambda
\phi^{4}$ quantum field theory, the method reproduces, in the leading order,
the results of Gaussian approximation, which can be improved further by the
HIPT. We study the vacuum structure, renormalisation and stability of the
theory in GHA.
","quant-ph","2001-12-19 14:05:44","quant-ph/0112108v1",""
"7125","Theoretical analysis of quantum dynamics in 1D lattices: Wannier-Stark
  description","Quentin Thommen|Jean Claude Garreau|Veronique Zehnle","  This papers presents a formalism describing the dynamics of a quantum
particle in a one-dimensional tilted time-dependent lattice. The description
uses the Wannier-Stark states, which are localized in each site of the lattice
and provides a simple framework leading to fully-analytical developments.
Particular attention is devoted to the case of a time-dependent potential,
which results in a rich variety of quantum coherent dynamics is found.
","quant-ph","2001-12-19 14:50:45","quant-ph/0112109v1","10.1103/PhysRevA.65.053406"
"7223","Alternative commutation relations, star products and tomography","Olga V. Man'ko|V. I. Man'ko|G. Marmo","  Invertible maps from operators of quantum obvservables onto functions of
c-number arguments and their associative products are first assessed. Different
types of maps like Weyl-Wigner-Stratonovich map and s-ordered quasidistribution
are discussed. The recently introduced symplectic tomography map of observables
(tomograms) related to the Heisenberg-Weyl group is shown to belong to the
standard framework of the maps from quantum observables onto the c-number
functions. The star-product for symbols of the quantum-observable for each one
of the maps (including the tomographic map) and explicit relations among
different star-products are obtained. Deformations of the Moyal star-product
and alternative commutation relations are also considered.
","quant-ph","2001-12-19 16:05:19","quant-ph/0112110v1","10.1088/0305-4470/35/3/315"
"7321","Dirac-like Monopoles in Three Dimensions and Their Possible Influences
  on the Dynamics of Particles","E. M. C. Abreu|J. A. Helayel-Neto|M. Hott|W. A. Moura-Melo","  Dirac-like monopoles are studied in three-dimensional Abelian Maxwell and
Maxwell-Chern-Simons models. Their scalar nature is highlighted and discussed
through a dimensional reduction of four-dimensional electrodynamics with
electric and magnetic sources. Some general properties and similarities of them
when are considered in Minkowski or Euclidian space are mentioned. However, by
virtue of the structure of the space-time in which they are considered a number
of differences among them take place. Furthermore, we pay attention to some
consequences of these objects when acting upon usual particles. Among other
subjects, special attention is given to the study of a Lorentz-violating
non-minimal coupling between neutral fermions and the field generated by a
monopole alone. In addition, an analogue of the Aharonov-Casher effect is
discussed in this framework.
","hep-th|cond-mat|quant-ph","2001-12-19 17:56:43","hep-th/0112179v2","10.1103/PhysRevD.65.085024"
"7421","Quantum phases of dipolar bosons in optical lattices","K. Goral|L. Santos|M. Lewenstein","  The ground state of dipolar bosons placed in an optical lattice is analyzed.
We show that the modification of experimentally accessible parameters can lead
to the realization and control of different quantum phases, including
superfluid, supersolid, Mott insulator, checkerboard, and collapse phases.
","cond-mat|physics.atom-ph|quant-ph","2001-12-19 19:00:15","cond-mat/0112363v2","10.1103/PhysRevLett.88.170406"
"7521","Quantum Clock Synchronization: a Multi-Party Protocol","Marko Krco|Prabasaj Paul","  We present a multi-party quantum clock synchronization protocol that utilizes
shared prior entanglement and broadcast of classical information to synchronize
spatially separated clocks. Notably, it is necessary only for any one party to
publish classical information. Consequently, the efficacy of the method is
independent of the relative location of the parties. The suggested protocol is
robust and does not require precise sequencing of procedural steps.
","quant-ph","2001-12-19 19:07:29","quant-ph/0112111v1","10.1103/PhysRevA.66.024305"
"7621","Tomographic map within the framework of star-product quantization","Olga V. Man'ko|Vladimir I. Man'ko|Giuseppe Marmo","  Tomograms introduced for the description of quantum states in terms of
probability distributions are shown to be related to a standard star-product
quantization with appropriate kernels. Examples of symplectic tomograms and
spin tomograms are presented.
","quant-ph","2001-12-19 19:12:04","quant-ph/0112112v1","10.1142/9789812777850_0011"
